Sentence,Sentencia,Type,Tipo
"The time set aside for debate on a particular motion is, however, often limited by informal agreements between the parties.","Sin embargo, el tiempo reservado para el debate sobre una moción en particular está a menudo limitado por acuerdos informales entre las partes.",Kinesthetic,Cinestésico
"Now, Members seeking that the House sit in private must make a formal motion to that effect.","Ahora, los miembros que buscan que la casa se sienta en privado debe hacer una moción formal a ese sentido.",Kinesthetic,Cinestésico
The Commons may indicate its lack of support for the Government by rejecting a motion of confidence or by passing a motion of no confidence.,Los Comunes pueden indicar su falta de apoyo al gobierno al rechazar una moción de confianza o aprobar una moción de no confianza.,Kinesthetic,Cinestésico
Those who refused to recognise the motion were forcibly ejected by soldiers.,Aquellos que se negaron a reconocer la moción fueron expulsados ​​por los soldados.,Kinesthetic,Cinestésico
"A few hours later, Cecil and the council set their plans in motion and proclaimed James VI of Scotland as James I of England.","Unas horas más tarde, Cecil y el consejo pusieron en marcha sus planes y proclamaron James VI de Escocia como James I de Inglaterra.",Kinesthetic,Cinestésico
"Due to passage in all three houses being required for passage, the motion was rejected.","Debido al paso en las tres casas requeridas para el paso, la moción fue rechazada.",Kinesthetic,Cinestésico
Show More Sentences,Mostrar más oraciones,Kinesthetic,Cinestésico
"In 2017, the House of Clergy voted against the motion to 'take note' of the Bishops' report defining marriage as between a man and a woman.","En 2017, la Cámara del Clero votó en contra de la moción para ""tomar nota"" del informe de los obispos que definen el matrimonio entre un hombre y una mujer.",Kinesthetic,Cinestésico
"He did not propose any specific scheme of reform, but merely a motion that the House inquire into possible improvements.","No proponía ningún esquema específico de reforma, sino simplemente una moción que la Cámara investiga sobre posibles mejoras.",Kinesthetic,Cinestésico
The death of Commodus put into motion a series of events which eventually led to civil war.,La muerte de Commodus puso en marcha una serie de eventos que finalmente llevaron a la guerra civil.,Kinesthetic,Cinestésico
"Their motion is the result of cyclic surges interspersed with longer periods of inactivity, on both hourly and centennial time scales.","Su movimiento es el resultado de oleadas cíclicas intercaladas con períodos más largos de inactividad, en escalas de tiempo por hora y centenario.",Kinesthetic,Cinestésico
"Ice movement is dominated by the motion of glaciers, whose activity is determined by a number of processes.","El movimiento del hielo está dominado por el movimiento de los glaciares, cuya actividad está determinada por una serie de procesos.",Kinesthetic,Cinestésico
"It is a flaw in the will of the sinner that makes possible the motion of his sense appetite toward an appetible, yet wrongful, object.","Es un defecto en la voluntad del pecador que hace posible el movimiento de su sentido apetito hacia un objeto apetible, pero injusto.",Kinesthetic,Cinestésico
"Motion around the eddy is called vortical, and motion along the axis is called jetal.","El movimiento alrededor del remolino se llama vortical, y el movimiento a lo largo del eje se llama jetal.",Kinesthetic,Cinestésico
"With the advent of the 20th century, things such as motion pictures, automobiles, and aeroplanes were coming into use.","Con el advenimiento del siglo XX, cosas como películas, automóviles, automóviles y aviones estaban entrando en uso.",Kinesthetic,Cinestésico
"In 2006, a number of MPs attempted to revive the custom, having signed a motion for the impeachment of Tony Blair, but this was unsuccessful.","En 2006, varios parlamentarios intentaron revivir la costumbre, habiendo firmado una moción para la acusación de Tony Blair, pero esto no tuvo éxito.",Kinesthetic,Cinestésico
Anatomy exhibits the lungs in a continual motion of inspiring and expiring air.,La anatomía exhibe los pulmones en un movimiento continuo de aire inspirador y expirar.,Kinesthetic,Cinestésico
"Diffusing particles experience a drift motion in addition to random diffusion, when an external driving force is applied.","Las partículas de difusión experimentan un movimiento de deriva además de la difusión aleatoria, cuando se aplica una fuerza impulsora externa.",Kinesthetic,Cinestésico
"This mathematical discipline, by the help of geometrical principles, doth teach to contrive several weights and powers unto motion or rest.","Esta disciplina matemática, con la ayuda de principios geométricos, enseña a inventar varios pesos y poderes al movimiento o descanso.",Kinesthetic,Cinestésico
"Golf is an underhanded game, because we must swing the club in an underhanded motion in order to play the ball off the ground.","El golf es un juego subsistado, porque debemos balancear el club en un movimiento bajo para jugar el balón del suelo.",Kinesthetic,Cinestésico
The Sugar Pine is as free from conventionalities of form and motion as any oak.,El pino de azúcar está tan libre de convencionalidades de forma y movimiento como cualquier roble.,Kinesthetic,Cinestésico
The doctrine of the earth's motion appeared to be contrary to the sacred Scripture.,La doctrina de la moción de la tierra parecía ser contraria a la Sagrada Escritura.,Kinesthetic,Cinestésico
"Caveating is so necessary a motion in fencing, that without it there could be scarcely any offensive part, or pursuit.","La advertencia es una moción tan necesaria en la esgrima, que sin ella apenas podría haber parte ofensiva o persecución.",Kinesthetic,Cinestésico
"A blur of motion passed him, and he turned to find Carline standing in the room, a heavy cloak wrapped around her.","Un borrón de moción lo pasó, y se giró para encontrar Carline de pie en la habitación, una pesada capa envuelta alrededor de ella.",Kinesthetic,Cinestésico
"With your palm facing down, your wrist snaps forward. This is the same type of motion used for the backhanded change-up.","Con la palma de la mano hacia abajo, la muñeca se adelanta. Este es el mismo tipo de movimiento utilizado para el cambio revelador.",Kinesthetic,Cinestésico
In the motion picture The Godfather gangster Virgil Sollozzo took care of Luca Brasi by having him strangled.,"En la película, el gángster del padrino Virgil Sollozzo se encargó de Luca Brasi al estrangularlo.",Kinesthetic,Cinestésico
In local unitary authorities of England a motion may be carried into closure by filibustering.,"En las autoridades unitarias locales de Inglaterra, se puede llevar una moción al cierre por filibusteros.",Kinesthetic,Cinestésico
Show More Sentences,Mostrar más oraciones,Kinesthetic,Cinestésico
"When a Ten Minute Rule motion passes, the bill is added to the register of parliamentary business.","Cuando pasa una moción de regla de diez minutos, el proyecto de ley se agrega al registro de negocios parlamentarios.",Kinesthetic,Cinestésico
"First, the Speaker votes to give the House further opportunity to debate a bill or motion before reaching a final decision.","Primero, el orador vota para darle a la Cámara más oportunidad de debatir un proyecto de ley o moción antes de tomar una decisión final.",Kinesthetic,Cinestésico
He also supported a motion brought by the SNP and Plaid Cymru in 2006 calling for an inquiry into the government's conduct of the Iraq war.,También apoyó una moción presentada por el SNP y el Cymru a cuadros en 2006 pidiendo una investigación sobre la conducta del gobierno de la Guerra de Irak.,Kinesthetic,Cinestésico
